Name,Style,Brewery,review_aroma,review_appearance,review_palate,review_taste,review_overall
Icelandic Toasted PorterEinstök Ölgerð (Einstök Beer Company),Porter - Robust,Einstök Ölgerð,0.570247981239892,0.29999987076922685,0.5961538772189325,0.6037735550017778,0.6117646693425571
Ichabod Ale,Pumpkin Beer,New Holland Brewing Company,0.5630691170171773,0.6348516656877436,0.5707026868690239,0.5685735900810256,0.594667044203957
Ichor,Quadrupel (Quad),Sly Fox Brewing Company,0.6946775212476561,0.6961816829594363,0.6629702182330601,0.728136620991443,0.6873336411608133
Ichtegem's Grand Cru,Sour - Flanders Red Ale,Brouwerij Strubbe,0.6391922381055386,0.7379678073220863,0.6278280670901486,0.6397942369656027,0.669896180696111
Illegal Ale-Ien,Wheat Beer - Wheatwine,Marshall Wharf Brewing Company / Three Tides Restaurant,0.6657483343528008,0.7307690071005848,0.6634615643491104,0.7138365444404939,0.7627449894348224
ImPaled Ale,IPA - English,"Middle Ages Brewing Co., Ltd.",0.6354235994023583,0.7738971930429905,0.6669704486945809,0.6832692591146612,0.6914970768467836
Immort Ale,Strong Ale - English,Dogfish Head Brewery,0.6839096546656029,0.7616758388207949,0.7136582912570544,0.7170935258183793,0.65507335577161
Imperial,Lager - Adjunct,Cerveceria Costa Rica,0.3478888432078409,0.46997678369159335,0.4414466198887215,0.43621520273322284,0.5161544721086562
Imperial Biscotti Break,Stout - American Imperial,Evil Twin Brewing,0.7748918815546137,0.7615382080473294,0.7403845584319568,0.7735848508365926,0.7873948270489248
Imperial Cherry Gose,Sour - Gose,Southern Tier Brewing Company,0.6052332335831148,0.6721247283730685,0.6339172589294417,0.6050811022702718,0.6121917282062803
Imperial Dortmunder,Lager - European / Dortmunder Export,Great Lakes Brewing Company,0.6394314667293151,0.7726833930056427,0.7238855597011107,0.7140866954027694,0.696323618477517
Imperial Eclipse Stout - Elijah Craig (12 Year),Stout - American Imperial,FiftyFifty Brewing Co.,0.8550022418730314,0.7984051630278513,0.8177768217094752,0.8791992739018322,0.8500717976538164
Imperial Nut Brown Ale,Brown Ale - American,Tommyknocker Brewery,0.6175476344300128,0.6850507133861758,0.6549950650003795,0.6639965406789843,0.640658436767853
Imperial Pumpkin Ale,Pumpkin Beer,Weyerbacher Brewing Co.,0.732847809052583,0.7495898538335339,0.6789326400821045,0.7062728457564413,0.6913435944793971
Imperial Red Ale,Red Ale - Imperial,Marble Brewery,0.6874531033109528,0.8580419340935981,0.7307692514792883,0.7358490366678518,0.7058822311418571
Imperial Spruce India Pilsner,Pilsner - Imperial,Short's Brewing Company,0.7712805320902996,0.7954748552453801,0.7126696759484865,0.7491675282390586,0.6955015948707384
Imperial Stout,Stout - Russian Imperial,Lagunitas Brewing Company,0.6100398666622737,0.6230768037869785,0.641025758382634,0.655136124915934,0.6477124139023447
Imperial Stout,Stout - Russian Imperial,Nøgne Ø - Det Kompromissløse Bryggeri A/S,0.7318728449726892,0.889365858134334,0.7525123267298208,0.7753776434247279,0.7593124714647033
Imperial Stout,Stout - Russian Imperial,Rogue Ales,0.7489242590717071,0.8924367043826678,0.7847446319427205,0.7764387378444328,0.710105196245195
Imperial Stout Trooper,Stout - Russian Imperial,New England Brewing Co.,0.7436953230087799,0.8801265040038924,0.7892526315959514,0.8040937587995289,0.7914107333092455
Imperial StoutSamuel Smith Old Brewery (Tadcaster),Stout - Russian Imperial,Samuel Smith Old Brewery (Tadcaster),0.7477894272408345,0.8814375501980782,0.7671996717538714,0.796191154429521,0.7843676267640121
India AleSamuel Smith Old Brewery (Tadcaster),IPA - English,Samuel Smith Old Brewery (Tadcaster),0.5979503693718602,0.753376315488502,0.6632903335930511,0.6667867673046617,0.707259431271476
India Pale Ale,Blonde Ale - American,Alexander Keith's,0.26833716051381157,0.35212994929630614,0.3928900467007656,0.3464630450160789,0.4864775046096474
India Pale Ale,IPA - English,Green Man Brewery,0.557969393061224,0.7384614688757376,0.6538462573964416,0.6377357085083553,0.670924227851692
India Pale Ale,IPA - English,Meantime Brewing Company Limited,0.6698805432638519,0.8161979789599378,0.7191199062215456,0.7400823200062128,0.7486424704604677
India Pale Ale,IPA - English,"St. George Brewing Company, The",0.592866402989928,0.7392710996698799,0.6752700249792287,0.6570670684578921,0.6719297573580947
India Pale Ale,IPA - English,St. Peter's Brewery Co Ltd,0.48694456342208675,0.6573158509943338,0.5859115318529591,0.5800860815159306,0.6047313980923668
India Pale Ale (IPA),IPA - American,Avery Brewing Company,0.6695971934328162,0.7591810387440319,0.6869909856160779,0.713444544410909,0.7258944683194795
India Pale Lager,Lager - India Pale Lager (IPL),"Pyramid Breweries, Inc.",0.5651319267072257,0.6807689747928913,0.5865385702662638,0.6084904987539999,0.6903359943845642
Indian Brown Ale,Brown Ale - American,Dogfish Head Brewery,0.7185820475391684,0.8002147169296834,0.7309259437749271,0.7816414552182231,0.7499844705867735
Indio,Lager - Vienna,"Cervecería Cuauhtémoc Moctezuma, S.A. de C.V.",0.4965761656665382,0.6369229119053204,0.5692308023668613,0.5698114014952,0.6783193344300551
Indra Kunindra,Stout - Foreign / Export,Ballast Point Brewing Company,0.7249587079935309,0.7652306543147893,0.6715384868047316,0.6830188440014222,0.6997646776249107
Inferno Ale,Strong Ale - Belgian Pale,The Lost Abbey,0.6998296749498982,0.8302405178535543,0.7276865594087261,0.7398818294250438,0.7456219995879529
Insanely Bad Elf Imperial Red Ale,Strong Ale - English,Ridgeway Brewing,0.5562036852668115,0.6273000654553866,0.5908748007019384,0.5839191761448435,0.5559400523237696
Insanity,Barleywine - English,Weyerbacher Brewing Co.,0.7648282352806355,0.7974511168446496,0.7590244800750401,0.7988176074579327,0.7349677868204976
Interlude,Farmhouse Ale - Saison,Allagash Brewing Company,0.7815624923898079,0.8087122864219165,0.7698152484757501,0.8029814190929374,0.7794279792402803
Ipswich Oatmeal Stout,Stout - Oatmeal,Ipswich Ale Brewery,0.7483549808975227,0.8593927187505452,0.7663203641292027,0.7918928899541804,0.780345508738401
Ipswich Original Pale Ale,Pale Ale - English,Ipswich Ale Brewery,0.6478420002377963,0.7442306536686354,0.7062299456746195,0.733785489342301,0.7681373193541008
Iris,Lambic - Traditional,Brasserie Cantillon,0.770177788410161,0.797310578378787,0.7639670181563833,0.7956229657073937,0.7653754132118036
Irish Ale,Red Ale - Irish,Boulevard Brewing Co.,0.5899816209386646,0.7656593774049039,0.6531594497569655,0.6799190324467195,0.7405161873427
Irish Channel StoutNew Orleans Lager & Ale Brewing Company (NOLA),Stout - American,New Orleans Lager & Ale Brewing Company (NOLA),0.6763594846986793,0.8683758728731037,0.7955841311089129,0.7749824735835829,0.7938998394258672
Irish Red Ale,Red Ale - Irish,Garrison Brewing Company,0.5210055624236294,0.6331729579437833,0.5330529205343908,0.5129716613563517,0.5713234890657402
Irish Red Ale,Red Ale - Irish,Thomas Hooker Brewing Company,0.5997014655976347,0.7589503618138573,0.6603164107448913,0.6556163513672717,0.7061022311625629
Irish Setter Red,Red Ale - Irish,Thirsty Dog Brewing Company,0.5145395135493649,0.6589742048915139,0.6260683749178173,0.6037735550017778,0.6117646693425571
Irish Style Lager,Lager - European Pale,Rogue Ales,0.5398393013951184,0.6594332972133321,0.6360910279929979,0.6257297830739459,0.6941777123931965
Irish Style Stout,Stout - Irish Dry,Sprecher Brewing Company,0.6001810688505709,0.7002295138532157,0.628300836284551,0.6806533721247827,0.6948201124536575
Irish Walker,Barleywine - English,Olde Hickory Brewery,0.6942148215741244,0.7784021777969901,0.7048816380860279,0.7282293379795726,0.7038460662443355
Iron City Beer,Lager - Adjunct,Pittsburgh Brewing Co.,0.23945925735986134,0.3474750568453864,0.3541544727573482,0.3466801771079378,0.4354286998050541
Iron Thistle,Scotch Ale / Wee Heavy,Rahr & Sons Brewing Company,0.6554239718541077,0.7016630062050155,0.6761953710618944,0.7180008843774253,0.7376787047227016
Iron Works Alt,Altbier,Metropolitan Brewing,0.6713660527420329,0.7751129315419363,0.7426471736425251,0.7358490366678518,0.7411764462283714
Ishmael,Altbier,Rising Tide Brewing Company,0.5784336111918886,0.7569230540591709,0.6807693322485129,0.7132076009968,0.7152940908512084
It Takes A Lot Of Great Beer To Make Great Wine,Pale Ale - Belgian,Russian River Brewing Company,0.6669421854609163,0.7401921920059136,0.7173077140532527,0.6863207310430741,0.7152940908512084
It's Alive!,Strong Ale - Belgian Pale,Mikkeller ApS,0.6816652031222916,0.7666664082051202,0.6447651042488383,0.6441300108777366,0.6540031203767642
It's Alright!,Pale Ale - Belgian,Mikkeller ApS,0.47519371072245614,0.5838245718099868,0.4753775018940383,0.40751176660466165,0.4279274755696448
Ivan The Terrible Imperial Stout - Barrel-Aged,Stout - Russian Imperial,Big Sky Brewing Company,0.7983087825555062,0.8874855503841708,0.7776501324884513,0.8344127422198298,0.817149441614065
J. Henry Original Mild Ale,Mild Ale - English Dark,Calfkiller Brewing Company,0.713498654159928,0.6230768037869785,0.865384625739644,0.7358490366678518,0.7411764462283714
J.W. Lees Harvest Ale (Calvados Cask)J.W. Lees & Co (Brewers) Ltd,Barleywine - English,J.W. Lees & Co (Brewers) Ltd,0.7562363464202373,0.7221418837582119,0.7493625962028772,0.7759825491307584,0.7211569619912435
J.W. Lees Harvest Ale (Lagavulin Whisky Cask)J.W. Lees & Co (Brewers) Ltd,Barleywine - English,J.W. Lees & Co (Brewers) Ltd,0.7524404900892021,0.7226659145435665,0.7268484440885812,0.7422605088498497,0.6745858046668993
J.W. Lees Harvest Ale (Port Cask)J.W. Lees & Co (Brewers) Ltd,Barleywine - English,J.W. Lees & Co (Brewers) Ltd,0.7897859405194556,0.7568955925198644,0.7825444782658093,0.8124372311273382,0.7526627767212026
J.W. Lees Harvest Ale (Sherry Cask)J.W. Lees & Co (Brewers) Ltd,Barleywine - English,J.W. Lees & Co (Brewers) Ltd,0.754992071075254,0.7422812074548064,0.7660476333809512,0.7713728506696491,0.7072617606834599
Jack Whacker Wheat Ale,Wheat Beer - American Pale,Tommyknocker Brewery,0.5136141142023014,0.5915205874314027,0.5573345725127252,0.5724439299957682,0.6189876582576619
Jacob Mac Mild,Mild Ale - English Pale,Dostal Alley Brewpub,0.33149695520694705,0.4615383372781027,0.28205124753451943,0.4716980733357036,0.4823528924567428
Jai Alai IPA,IPA - American,Cigar City Brewing,0.7137192601962248,0.8239421330443732,0.7430071351532972,0.7639327746364357,0.7710866137493282
Jalapeño Pepper Ale,Chile Beer,Bent River Brewing Company,0.48839053571454155,0.5769230023668617,0.49999999999999994,0.5094338875044442,0.38991587199208194
Jamaica Red Ale,Red Ale - American Amber / Red,Mad River Brewing Company,0.6427955655321691,0.7360842688025928,0.6955266772671787,0.7233784696889412,0.728401950908419
Jamaica Stout,Stout - Foreign / Export,Big City Brewing CO LTD,0.6418733176999099,0.7038460370414166,0.6119911067699149,0.6659266917680522,0.6612455210584018
James Black Ale,IPA - Black / Cascadian Dark Ale,Hill Farmstead Brewery,0.7964333447456371,0.810121224926807,0.7661943641388951,0.8192650052275474,0.8024767343507515
James Boag's Premium Lager,Lager - European Pale,J. Boag & Son Brewing,0.4186796012474269,0.565756817407902,0.5093051531303727,0.491296489909169,0.5658444532559486
Jamieson Mountain Ale,Wheat Beer - American Dark,Jamieson Brewery,0.5449685349896931,0.6610858357257179,0.5407241122519915,0.5493896263690283,0.5813148547119864
Java Head Stout,Stout - Oatmeal,Tröegs Brewing Company,0.6230977385016268,0.79465262445085,0.6557505264807286,0.6878916368220103,0.6969502303011981
Java Mac,Scottish Ale,Sun King Brewing Company,0.6418733176999099,0.7442306536686354,0.49519234652366567,0.5047169437522221,0.5794117251211035
Java The Stout,Stout - American,Jackie O's Pub & Brewery,0.8089990072728366,0.8025641323865886,0.7980769386094662,0.8312368551876872,0.8346404785543979
Jaw-Jacker,Herb and Spice Beer,Arcadia Brewing Company,0.5818005750082011,0.6165632497404077,0.5516438421812428,0.5473218526280643,0.5627134647259733
Jenlain Ambrée,Farmhouse Ale - Bière de Garde,Brasserie Duyck,0.6168044499389036,0.7232306530224817,0.6594231031212996,0.6698112958348148,0.6816470288608969
Jenlain Bière De Noël,Farmhouse Ale - Bière de Garde,Brasserie Duyck,0.6071459165679431,0.7160838681871959,0.5920744929173467,0.6137793293418361,0.6313726241291882
Jenlain Bière De Printemps,Farmhouse Ale - Bière de Garde,Brasserie Duyck,0.46519739226475015,0.6517947892859934,0.5393163046679765,0.5039831323760855,0.5686273241061011
Jenlain Blonde,Farmhouse Ale - Bière de Garde,Brasserie Duyck,0.4918010477354217,0.6538460047337233,0.5592948415927044,0.5204402656936049,0.5393556742922987
Jenny Lake Lager,Lager - Vienna,Snake River Brewing Company & Brewpub,0.6249092865113735,0.718724699037683,0.6811739860635395,0.6819762401491503,0.7326624454270538
Jeremiah Red Ale,Red Ale - Irish,BJ's Chicago Pizza & Brewery Inc.,0.5842235168899705,0.7018759139038742,0.6257035672535718,0.6553152192690732,0.6780488638163638
Jeremiah Red Ale,Red Ale - Irish,BJ's Restaurant & Brewhouse,0.48071631066486936,0.6971153752958577,0.5737180712524561,0.6147799331909383,0.5848037962168278
Jever Pilsener,Pilsner - German,Friesisches Brauhaus zu Jever GmbH & Co KG,0.5616314532637516,0.6959513291061947,0.6224695675023411,0.6310822740439452,0.680362746387082
Jinx,Scotch Ale / Wee Heavy,Magic Hat Brewing Company,0.6206003062699388,0.7146300219886161,0.6548418727044714,0.6962623166990427,0.686520158731309
Jinx Proof,Lager - European / Dortmunder Export,Three Floyds Brewing Co. & Brewpub,0.6118906653564005,0.6794275593670018,0.7072899071315455,0.6989907319993005,0.7441860465116279
Joe's Premium American Pilsner,Lager - American,Avery Brewing Company,0.6062858395277313,0.7094339756748915,0.671504563730418,0.680194541901475,0.7061783252873719
John Barleycorn Barleywine Ale,Barleywine - American,Mad River Brewing Company,0.6363988499835977,0.7059037140278066,0.6741793712169715,0.6605575592873629,0.6566878971000374
John Henry 3 Lick Spiker Ale,Strong Ale - American,Cold Spring Brewing Co.,0.6572693270226637,0.6955426367859272,0.6590582954570541,0.6630223519262151,0.6432104370080411
John John Dead Guy Ale,Bock - Maibock,Rogue Ales,0.6553030682861634,0.7448616229188192,0.6792368708279328,0.6930277881530407,0.691130582694643
Johnny Blood Red,Red Ale - Irish,Titletown Brewing Company,0.6584021533441153,0.7721890852981257,0.7100592146108295,0.6850506932113731,0.7411764462283714
Jokki (Jug Nama),Happoshu,Suntory,0.1763086307097928,0.42115372065088374,0.29326928513313194,0.20754711000355547,0.32058817134947487
Jolly Roger Christmas Ale,Strong Ale - English,Maritime Pacific Brewing Company,0.6231143555796854,0.7269230992899416,0.6875001009615307,0.6902515615284197,0.6826331466007667
Jolly Scot Scottish Ale,Scottish Ale,Appalachian Brewing Company,0.5907124858719024,0.6999998061538402,0.5918803775476633,0.6394130671255145,0.6682539452474301
Jonge Lambiek,Lambic - Traditional,Brouwerij Girardin,0.713498654159928,0.6553844970887537,0.7307692514792883,0.7622641330010667,0.7152940908512084
Jonge Lambik,Lambic - Traditional,Brouwerij Drie Fonteinen,1.0,0.7846152702958544,0.865384625739644,0.7358490366678518,0.8705882231141857
Joseph's Brau Bohemian Lager,Pilsner - Bohemian / Czech,Trader Joe's Brewing Company,0.4213795899306237,0.5613122480403769,0.4892533854420473,0.47428780938021203,0.5559400523237696
Josephs Brau PLZNR Czech-Style Lager,Pilsner - Bohemian / Czech,Trader Joe's Brewing Company,0.5224976614327645,0.5692305405917089,0.5961538772189325,0.6037735550017778,0.6117646693425571
Josephs Brau Summer Brew,Kölsch,Trader Joe's Brewing Company,0.4300451096369025,0.5543370170565236,0.5302782284401364,0.47731841338252173,0.5677095357844268
Josephs Brau Winter Brew,Bock - Doppelbock,Trader Joe's Brewing Company,0.5778766525755754,0.6832954364090904,0.5937641850950628,0.6178406504030678,0.6439260841342196
Jubelale,Winter Warmer,Deschutes Brewery,0.6801647955741272,0.8148294250716746,0.7145122911913622,0.7329312251268849,0.7306938334770667
Judgment Day,Quadrupel (Quad),The Lost Abbey,0.6807432417913784,0.7112335141918005,0.6605886030316459,0.7056489211810506,0.6650287449438819
Juliet,Wild Ale,Goose Island Beer Co.,0.7651270561843464,0.8018349477487676,0.7321358667587794,0.7874723235828169,0.7911016979860421
Julius Echter Hefe-Weissbier Dunkel,Wheat Beer - Dunkelweizen,Würzburger Hofbräu AG,0.6492194987085951,0.7811635163434929,0.6640369104586992,0.677713371902896,0.7157364203046042
Julius Echter Hefe-Weissbier Hell,Wheat Beer - Hefeweizen,Würzburger Hofbräu AG,0.6750203774082228,0.8353247795484549,0.7172640986719925,0.7166146201218582,0.7654672955733925
Julius Echter Kristall Weizen,Wheat Beer - Kristallweizen,Würzburger Hofbräu AG,0.713498654159928,0.9461537368047304,0.7307692514792883,0.8679245183339259,0.8274508778777296
Juniper Pale Ale,Herb and Spice Beer,Rogue Ales,0.6005122644063621,0.7004333753979499,0.6570363725356636,0.6585465780035153,0.6850777350661397
Jupiler,Lager - European Pale,Brasserie Piedboeuf,0.35234565814372915,0.5115926465105429,0.429306736207174,0.43635388198897224,0.5333884972600937
Jupiler NA,Low Alcohol Beer,Brasserie Piedboeuf,0.14049596247978374,0.3403844873964458,0.19230775443786502,0.10849049875399991,0.19117639446366064
Jägerbier Export Hell,Lager - European / Dortmunder Export,Hofbrauhaus Freising,0.713498654159928,0.8384615334911241,0.7756411326429897,0.7358490366678518,0.8274508778777296
K-9 Winter Ale,Winter Warmer,Flying Dog Brewery,0.5074947319565033,0.6606551741740054,0.5485708424176274,0.5475117771707001,0.5648479825739277
KBS (Kentucky Breakfast Stout),Stout - American Imperial,Founders Brewing Company,0.8769170163176843,0.9064378894288581,0.8599499338500052,0.9012852000969962,0.8440629500294543
Kaliber,Low Alcohol Beer,Guinness Ltd.,0.29082064012995695,0.4735041376462812,0.3302470515194576,0.32983923244069674,0.3673203169242651
Kalnapilis 7.30,Lager - European Strong,Alaus Darykla Kalnapilis,0.37643812931811255,0.5233028930247043,0.4377829278628517,0.4289676927522787,0.4747403740932116
Kapuziner Kristall-Weizen,Wheat Beer - Kristallweizen,Kulmbacher Brauerei AG,0.4679260310825309,0.5538459401183367,0.5192308831360859,0.5283019266642963,0.5932771617202033
Kapuziner Schwarz-Weizen,Wheat Beer - Dunkelweizen,Kulmbacher Brauerei AG,0.6028048481757744,0.7980769168639053,0.6369463740810482,0.6457975959092526,0.6764705577854642
Kapuziner Weissbier,Wheat Beer - Hefeweizen,Kulmbacher Brauerei AG,0.6934323863986351,0.827357056226371,0.7234362135818297,0.733793413871201,0.7789424262534048
Karma Belgian Style Pale Ale,Pale Ale - Belgian,Avery Brewing Company,0.5406672902845961,0.661306174194036,0.5767891864008319,0.5617912499465094,0.6192710700490418
Karnival Kolsch,Kölsch,Stoudts Brewing Co.,0.6258195012871073,0.751193607729034,0.7052386380585662,0.7005529207964467,0.7623733188116064
Karpackie SuperBrowar Van Pur S.A. (Brau Union Polska),Lager - European Strong,Browar Van Pur S.A. (Brau Union Polska),0.4139743896446953,0.5055944001721353,0.498251884749855,0.4837050553739664,0.49411771709343216
Kasteel Blond,Blonde Ale - Belgian,Brouwerij Van Honsebrouck N.V.,0.6600183074359993,0.7587691156544343,0.7173077140532527,0.7226414885012444,0.7092549608710552
Kasteel Cuvée Du Chateau,Quadrupel (Quad),Brouwerij Van Honsebrouck N.V.,0.7311293739802343,0.8243786099808803,0.7659762872325933,0.7582001704302017,0.7571039300803699
Kasteel Donker,Quadrupel (Quad),Brouwerij Van Honsebrouck N.V.,0.7116137618056462,0.7697366082995878,0.7431681351409125,0.7597443969618414,0.696903900885073
Kasteel Rouge,Quadrupel (Quad),Brouwerij Van Honsebrouck N.V.,0.6755346473240058,0.7469419152905206,0.6494292577362109,0.6644442765618321,0.6488049081228149
Kasteel Tripel,Tripel,Brouwerij Van Honsebrouck N.V.,0.6597796518149144,0.7081730064053233,0.6887019470229272,0.7004715622997406,0.6730041339298007
Kelpie Seaweed Ale,Gruit / Ancient Herbed Ale,Williams Brothers Brewing Company,0.6289483824850268,0.712955191167852,0.6022266459825656,0.6504469170148617,0.6613886504836377
Kelso Nut Brown Lager,Lager - European Dark,Greenpoint Beerworks / Kelso of Brooklyn,0.5988981158238991,0.7038460370414166,0.6903846392011816,0.7028301662513332,0.7864705681384063
Kelso Pilsner,Pilsner - Bohemian / Czech,Greenpoint Beerworks / Kelso of Brooklyn,0.570247981239892,0.6895925289105393,0.6595022569613649,0.6270809152513899,0.6878893353307609
Kennebunkport IPA,IPA - English,Federal Jack's Restaurant & Brew Pub,0.3467276532531512,0.5924400643827712,0.4905505391884201,0.3863044065135401,0.4522312660923545
Kennebunkport Porter,Porter - English,Federal Jack's Restaurant & Brew Pub,0.570247981239892,0.6230768037869785,0.4615385029585766,0.4716980733357036,0.4823528924567428
Kentucky Ale,Pale Ale - English,Alltech’s Lexington Brewing and Distilling Co.,0.4725770939308988,0.6010487723399622,0.5655595718800328,0.5497427962070034,0.6270588119584763
Kentucky Bourbon Barrel Ale,Strong Ale - English,Alltech’s Lexington Brewing and Distilling Co.,0.6568135033814322,0.650330281548624,0.6073029917459236,0.6532006908075993,0.6403462955620043
Kentucky Vanilla Barrel Cream Ale,Cream Ale,Alltech’s Lexington Brewing and Distilling Co.,0.713498654159928,0.7846152702958544,0.5961538772189325,0.7358490366678518,0.7411764462283714
Kenzinger,Lager - American,Philadelphia Brewing Company,0.5735794188893202,0.6813059286555669,0.6305903745699712,0.6252741226621978,0.6854993586352336
Keystone IceCoors Brewing Company (Molson-Coors),Lager - Adjunct,Coors Brewing Company,0.11370092411009097,0.19889294458132145,0.2136138681835485,0.20374650594313254,0.31011409977544463
Keystone LightCoors Brewing Company (Molson-Coors),Lager - Light,Coors Brewing Company,0.07961442648876843,0.1112935418859552,0.21311202206830598,0.1982418640182539,0.3749998705882231
Khlebny Kray,Kvass,Baltika Breweries,0.44609749354297584,0.612307680378698,0.353846203550292,0.4452829770024888,0.3356861257116354
Kilkenny Irish Cream Ale,Red Ale - Irish,Guinness Ltd.,0.4611047205394247,0.7815382855857933,0.6000001076922994,0.5522012492227357,0.6462743902375896
Killer Penguin Barleywine,Barleywine - American,Boulder Beer / Wilderness Pub,0.6037351180457171,0.7370628688327037,0.6217948752465481,0.609491102603102,0.6308122711352724
Killer Whale Cream Ale,Cream Ale,Bold City Brewery,0.4389349598969741,0.5826921871597597,0.517628152490142,0.5157233219413828,0.503921435663194
Kilt Lifter Scotch Ale,Scotch Ale / Wee Heavy,Moylan's Brewery,0.6468335155004392,0.7089920064305233,0.6394098354300126,0.6740186923787692,0.6655368155799355
Kilt Lifter Scottish Style Ale,Scottish Ale,Four Peaks Brewing Company,0.5653084115362632,0.6832359902534151,0.6267904517853498,0.6447623882839537,0.6795942992559341
King Cobra Premium Malt Liquor,Lager - Malt Liquor,Anheuser-Busch,0.1576138448910363,0.26545713124483483,0.2845911704160638,0.2648628501783283,0.3496853740880352
King Crimson,Red Ale - Imperial,Peak Organic Brewing Company,0.713498654159928,0.8230769330177519,0.6987178693293947,0.7232704319449383,0.7196079030219202
King Goblin,Strong Ale - English,Wychwood Brewery Company Ltd,0.6331384646679379,0.7767354238995514,0.6798781784709094,0.6939713353940631,0.692252582800243
Kingfisher Premium Lager,Lager - European Pale,United Breweries - UB Group,0.3178752487189808,0.4301420440043705,0.42566915956391077,0.41207788015682106,0.47586211537525785
Kinmugi (Rich Malt),Happoshu,Suntory,0.6657483343528008,0.5153846004733722,0.641025758382634,0.6037735550017778,0.6980391009919154
Kinshachi Nagoya Red Miso Lager,Happoshu,Land Beer,0.546372964587001,0.6769230669822481,0.5512819960552311,0.6698112958348148,0.7196079030219202
Kirin Bar Beer,Lager - Japanese Rice,"Kirin Brewery Company, Limited",0.1763086307097928,0.3807691040236647,0.29326928513313194,0.2735848508365925,0.44999994823528916
Kirin Brau Meister,Lager - Japanese Rice,"Kirin Brewery Company, Limited",0.6418733176999099,0.7038460370414166,0.641025758382634,0.6698112958348148,0.7411764462283714
Kirin Classic Lager,Lager - Japanese Rice,"Kirin Brewery Company, Limited",0.3155800864374561,0.4974357383826382,0.3867521240959904,0.3983227470432262,0.42483660469050394
Kirin Enjuku,Happoshu,"Kirin Brewery Company, Limited",0.39516385728221953,0.5692305405917089,0.506410384122278,0.5157233219413828,0.6117646693425571
Kirin Enjuku Kuro,Happoshu,"Kirin Brewery Company, Limited",0.39834717373584855,0.4615383372781027,0.4615385029585766,0.49811316966891844,0.6376470247197199
Kirin Ichiban,Lager - American,"Kirin Brewery Company, Limited",0.2695353091421147,0.42019224369822294,0.3733974712771176,0.35036693210316466,0.43485048798592824
Kirin Ichiban Maribana,Lager - Japanese Rice,"Kirin Brewery Company, Limited",0.5224976614327645,0.6769230669822481,0.5512819960552311,0.6037735550017778,0.7843137914648275
Kirin Lager,Lager - Japanese Rice,"Kirin Brewery Company, Limited",0.17915101056187205,0.30769233254437955,0.30555563034187455,0.24528292417229608,0.3529411155709285
Kirin Light Beer,Lager - Light,"Kirin Brewery Company, Limited",0.17293020683964672,0.21770668362174417,0.2354861741933712,0.22000711094393283,0.28945609783116205
Kirin Nodogoshi,Happoshu,"Kirin Brewery Company, Limited",0.4986226447798739,0.6230768037869785,0.5961538772189325,0.2735848508365925,0.5470587808996499
Kirin Premium Draft Beer,Lager - Japanese Rice,"Kirin Brewery Company, Limited",0.4269973083198559,0.5423075705325406,0.5288461900887547,0.4056603325026666,0.5470587808996499
Kirin Shirokirin,Happoshu,"Kirin Brewery Company, Limited",0.35537197185983777,0.3807691040236647,0.5288461900887547,0.33962259166962955,0.6764705577854642
Kirin Tanrei,Happoshu,"Kirin Brewery Company, Limited",0.3488606557729304,0.5398599396879982,0.39627050797919167,0.3836478402753087,0.47450976230680114
Kirin Tanrei Green Label,Happoshu,"Kirin Brewery Company, Limited",0.10468329424977468,0.5019229539053216,0.22596159800295396,0.2735848508365925,0.4823528924567428
Kitsilano Maple Cream Ale,Cream Ale,Granville Island Brewery,0.5625047093658722,0.6143450035183078,0.5343034973612695,0.5966343469157998,0.5977742209669854
Kiwanda Cream Ale,Cream Ale,Pelican Pub & Brewery,0.5959597580209635,0.7266271608192971,0.6548324496282729,0.6850506932113731,0.7577678124957943
Kiwi Rising - Double IPL,Lager - India Pale Lager (IPL),Jack's Abby Brewing,0.8260527133826212,0.8076923325443794,0.7596154415680427,0.820754816660741,0.8336134666930322
Knockout Blonde,Blonde Ale - American,Lawson's Finest Liquids,0.7010421486454934,0.8478259183946435,0.7658863641625875,0.7875307009457133,0.8312020076425419
Koko Brown,Brown Ale - American,Kona Brewing Co.,0.6002844958364193,0.6621587742202699,0.5896401084892224,0.6570298231720622,0.6242883646389048
Kolsch,Kölsch,Rock Bottom Restaurant & Brewery,0.5523416471248874,0.7846152702958544,0.7644230950443773,0.6698112958348148,0.7249999741176447
Kolsch 45,Kölsch,Short's Brewing Company,0.6418733176999099,0.8115382403550226,0.7756411326429897,0.8018867775008889,0.8058823346712787
Korbinian,Bock - Doppelbock,Bayerische Staatsbrauerei Weihenstephan,0.74239088238117,0.8323773486885337,0.774551286572978,0.8068377590066234,0.7853159562650311
Koshihikari Echigo Beer,Lager - Japanese Rice,Uehara Shuzou Co. Ltd. / Echigo Beer Pub,0.43211336285252194,0.5250000161538466,0.5360578049186304,0.5566038533285926,0.6117646693425571
Koyt,Gruit / Ancient Herbed Ale,Jopen Bier BV Haarlem,0.7414500119614311,0.7530955616337096,0.7110693683792793,0.751955905807993,0.7127690082606126
Kozel,Pilsner - Bohemian / Czech,Pivovar Velké Popovice a.s.,0.5145395135493649,0.6290598655095343,0.5537750727865329,0.5964359695423374,0.6525053084710879
