Name,Style,Brewery,Astringency,Body,Alcohol,Bitter,Sweet,Sour,Salty,Fruits,Hoppy,Spices,Malty
Natty Daddy (8%),Lager - Malt Liquor,Anheuser-Busch,0.030120481927710843,0.1566265060240964,0.18072289156626506,0.04819277108433735,0.20481927710843373,0.0963855421686747,0.0,0.060240963855421686,0.03614457831325301,0.0,0.18674698795180722
Natural Ice,Lager - Adjunct,Anheuser-Busch,0.0392156862745098,0.18627450980392157,0.12745098039215685,0.08823529411764706,0.16666666666666666,0.049019607843137254,0.0,0.049019607843137254,0.10784313725490197,0.00980392156862745,0.17647058823529413
Natural Light,Lager - Light,Anheuser-Busch,0.15789473684210525,0.15789473684210525,0.08771929824561403,0.05263157894736842,0.08771929824561403,0.08771929824561403,0.0,0.07017543859649122,0.07017543859649122,0.03508771929824561,0.19298245614035087
Naughty 90,IPA - English,Toppling Goliath Brewing Company,0.03777777777777778,0.08888888888888889,0.04666666666666667,0.12666666666666668,0.12,0.05333333333333334,0.0,0.07333333333333333,0.1622222222222222,0.06444444444444444,0.22666666666666666
Naughty Hildegard ESB,Bitter - English Extra Special / Strong Bitter (ESB),Driftwood Brewery,0.016129032258064516,0.08602150537634409,0.01971326164874552,0.17383512544802868,0.0985663082437276,0.08781362007168458,0.0,0.11648745519713262,0.23118279569892472,0.010752688172043012,0.15949820788530467
Neapolitan Milk Stout,Stout - Sweet / Milk,Saugatuck Brewing Company,0.004672897196261682,0.2546728971962617,0.016355140186915886,0.05841121495327103,0.22429906542056074,0.018691588785046728,0.0,0.1261682242990654,0.037383177570093455,0.0630841121495327,0.19626168224299065
Ned,Sour - Flanders Red Ale,Alpine Beer Company,0.11448598130841121,0.0911214953271028,0.016355140186915886,0.014018691588785047,0.12149532710280374,0.37850467289719625,0.0,0.18691588785046728,0.016355140186915886,0.02102803738317757,0.0397196261682243
Negra,Lager - Munich Dunkel,Mahou S.A.,0.03735632183908046,0.12931034482758622,0.031609195402298854,0.13505747126436782,0.16954022988505746,0.03735632183908046,0.008620689655172414,0.04597701149425287,0.09770114942528736,0.008620689655172414,0.2988505747126437
Negra Modelo,Lager - Munich Dunkel,Grupo Modelo S.A. de C.V.,0.029166666666666667,0.12083333333333333,0.020833333333333332,0.0875,0.175,0.025,0.0,0.0375,0.1125,0.020833333333333332,0.37083333333333335
Nelson,IPA - American,Alpine Beer Company,0.04788213627992634,0.08287292817679558,0.01289134438305709,0.11049723756906077,0.09208103130755065,0.15653775322283608,0.003683241252302026,0.23572744014732966,0.143646408839779,0.02394106813996317,0.09023941068139964
Nelson Sauvignon (Nelson Sauvin Brut),Bière de Champagne / Bière Brut,Mikkeller ApS,0.07283464566929133,0.0531496062992126,0.01968503937007874,0.07677165354330709,0.16929133858267717,0.234251968503937,0.003937007874015748,0.21850393700787402,0.09251968503937008,0.015748031496062992,0.04330708661417323
Nero's 1st Century Double Dark Malt Ale,Bock - Traditional,Amarcord Birra Artigianale Italiana,0.03282828282828283,0.10353535353535354,0.050505050505050504,0.05808080808080808,0.24494949494949494,0.09090909090909091,0.0,0.11616161616161616,0.06565656565656566,0.03282828282828283,0.20454545454545456
Nesher Malt,Kvass,Tempo Beer Industries LTD,0.009523809523809525,0.09523809523809523,0.0380952380952381,0.09523809523809523,0.3333333333333333,0.0,0.0,0.01904761904761905,0.047619047619047616,0.0,0.3619047619047619
NetherWorld Cascadian Dark Ale,IPA - Black / Cascadian Dark Ale,Flying Monkeys Craft Brewery,0.048939641109298535,0.11745513866231648,0.013050570962479609,0.20228384991843393,0.07504078303425775,0.06688417618270799,0.0,0.0864600326264274,0.18760195758564438,0.021207177814029365,0.18107667210440456
Neuschwansteiner,Lager - Helles,Der HirschBrau/Privatbrauerei Höss,0.07837837837837838,0.0945945945945946,0.01891891891891892,0.12972972972972974,0.13513513513513514,0.043243243243243246,0.008108108108108109,0.032432432432432434,0.20810810810810812,0.013513513513513514,0.23783783783783785
Neustadt 10w30,Mild Ale - English Dark,Neustadt Springs Brewery,0.015267175572519083,0.15012722646310434,0.022900763358778626,0.10178117048346055,0.19083969465648856,0.035623409669211195,0.002544529262086514,0.061068702290076333,0.07888040712468193,0.01272264631043257,0.3282442748091603
Never Summer Ale,Winter Warmer,Boulder Beer / Wilderness Pub,0.014492753623188406,0.09730848861283643,0.07246376811594203,0.13250517598343686,0.13457556935817805,0.037267080745341616,0.010351966873706004,0.045548654244306416,0.16770186335403728,0.07867494824016563,0.20910973084886128
New DogTown Pale Ale,Pale Ale - American,Lagunitas Brewing Company,0.047337278106508875,0.05128205128205128,0.015779092702169626,0.14398422090729784,0.09270216962524655,0.15976331360946747,0.0019723865877712033,0.21301775147928995,0.17357001972386588,0.007889546351084813,0.09270216962524655
New World Porter,Porter - American,Avery Brewing Company,0.027896995708154508,0.15665236051502146,0.01072961373390558,0.21888412017167383,0.08583690987124463,0.06223175965665236,0.0,0.0536480686695279,0.20815450643776823,0.017167381974248927,0.15879828326180256
Next Door AleRohrbach Brewing Company (Brewpub),Mild Ale - English Pale,Rohrbach Brewing Company (Brewpub),0.018518518518518517,0.14814814814814814,0.018518518518518517,0.1111111111111111,0.1111111111111111,0.018518518518518517,0.0,0.018518518518518517,0.2222222222222222,0.018518518518518517,0.3148148148148148
Nicola Traditional,Kvass,Deka Brewery,0.031914893617021274,0.11170212765957446,0.015957446808510637,0.0425531914893617,0.2925531914893617,0.05319148936170213,0.0,0.09574468085106383,0.005319148936170213,0.02127659574468085,0.32978723404255317
Night Owl Pumpkin Ale,Pumpkin Beer,Elysian Brewing Company,0.02756892230576441,0.11779448621553884,0.017543859649122806,0.03508771929824561,0.09022556390977443,0.03258145363408521,0.005012531328320802,0.23057644110275688,0.047619047619047616,0.2957393483709273,0.10025062656641603
Noche Buena,Bock - Traditional,"Cervecería Cuauhtémoc Moctezuma, S.A. de C.V.",0.05952380952380952,0.11904761904761904,0.031746031746031744,0.08333333333333333,0.2261904761904762,0.027777777777777776,0.0,0.04365079365079365,0.10317460317460317,0.027777777777777776,0.2777777777777778
Noel De Calabaza,Strong Ale - Belgian Dark,Jolly Pumpkin Artisan Ales,0.027253668763102725,0.0880503144654088,0.05660377358490566,0.031446540880503145,0.1928721174004193,0.24737945492662475,0.0,0.16771488469601678,0.023060796645702306,0.04821802935010482,0.11740041928721175
Noire De Chambly / Chambly Noire,Brown Ale - Belgian Dark,Unibroue,0.031578947368421054,0.09473684210526316,0.05263157894736842,0.037894736842105266,0.18736842105263157,0.12842105263157894,0.0,0.16,0.04631578947368421,0.13894736842105262,0.12210526315789473
Nomad,Pilsner - Bohemian / Czech,Great Divide Brewing Company,0.09814323607427056,0.0610079575596817,0.03183023872679045,0.16976127320954906,0.06896551724137931,0.05570291777188329,0.005305039787798408,0.04774535809018567,0.259946949602122,0.026525198938992044,0.17506631299734748
Nor' Easter Winter Warmer,Strong Ale - Belgian Dark,Captain Lawrence Brewing Co.,0.03656307129798903,0.10968921389396709,0.14442413162705667,0.012797074954296161,0.19012797074954296,0.12979890310786105,0.0,0.13345521023765997,0.025594149908592323,0.04936014625228519,0.16819012797074953
Nor'Easter Lager,Herb and Spice Beer,Thomas Hooker Brewing Company,0.023474178403755867,0.09389671361502347,0.03990610328638498,0.04225352112676056,0.1784037558685446,0.10328638497652583,0.0,0.11032863849765258,0.06338028169014084,0.14788732394366197,0.19718309859154928
Norrlands Guld Export,Lager - European / Dortmunder Export,Spendrups Bryggeri AB,0.03676470588235294,0.15441176470588236,0.058823529411764705,0.16176470588235295,0.11764705882352941,0.07352941176470588,0.0,0.04411764705882353,0.18382352941176472,0.0,0.16911764705882354
North By Northwest Okanogan Black Ale,Brown Ale - Belgian Dark,North by Northwest Restaurant & Brewery,0.022556390977443608,0.16541353383458646,0.022556390977443608,0.10526315789473684,0.13533834586466165,0.03007518796992481,0.0,0.03007518796992481,0.09022556390977443,0.05263157894736842,0.3458646616541353
Northern Hemisphere Harvest Wet Hop IPA,IPA - American,Sierra Nevada Brewing Co.,0.030805687203791468,0.08056872037914692,0.0071090047393364926,0.16113744075829384,0.1066350710900474,0.08530805687203792,0.002369668246445498,0.0971563981042654,0.2725118483412322,0.011848341232227487,0.14454976303317535
Northwind,Stout - Russian Imperial,Two Brothers Brewing Company,0.01485148514851485,0.18811881188118812,0.03712871287128713,0.11633663366336634,0.15594059405940594,0.039603960396039604,0.0,0.08663366336633663,0.0891089108910891,0.0297029702970297,0.24257425742574257
Northwoods Lager,Lager - American,Jacob Leinenkugel Brewing Company,0.046875,0.078125,0.021875,0.090625,0.18125,0.05625,0.009375,0.046875,0.1625,0.009375,0.296875
Norwegian Wood,Smoked Beer,HaandBryggeriet,0.04381443298969072,0.10824742268041238,0.015463917525773196,0.06958762886597938,0.1211340206185567,0.05412371134020619,0.0,0.07216494845360824,0.08762886597938144,0.26804123711340205,0.15979381443298968
Nosferatu,Red Ale - Imperial,Great Lakes Brewing Company,0.03431372549019608,0.10294117647058823,0.0392156862745098,0.1715686274509804,0.12009803921568628,0.041666666666666664,0.0024509803921568627,0.05392156862745098,0.2107843137254902,0.0024509803921568627,0.22058823529411764
Nostradamus,Strong Ale - Belgian Dark,Brasserie Caracole,0.017964071856287425,0.11676646706586827,0.1437125748502994,0.017964071856287425,0.2155688622754491,0.08982035928143713,0.0,0.20359281437125748,0.011976047904191617,0.041916167664670656,0.1407185628742515
Nugget Nectar,Red Ale - Imperial,Tröegs Brewing Company,0.04501607717041801,0.06591639871382636,0.017684887459807074,0.15594855305466238,0.13504823151125403,0.08038585209003216,0.0,0.11093247588424437,0.22347266881028938,0.02090032154340836,0.14469453376205788
Nut Brown Ale,Brown Ale - English,AleSmith Brewing Company,0.060209424083769635,0.193717277486911,0.031413612565445025,0.08638743455497382,0.13612565445026178,0.028795811518324606,0.005235602094240838,0.01832460732984293,0.08638743455497382,0.010471204188481676,0.34293193717277487
Nut Brown Ale,Brown Ale - English,Arcadia Brewing Company,0.018691588785046728,0.1261682242990654,0.037383177570093455,0.09813084112149532,0.1705607476635514,0.06074766355140187,0.0,0.04439252336448598,0.12149532710280374,0.016355140186915886,0.3060747663551402
Nut Brown Ale,Brown Ale - English,Ithaca Beer Company,0.018561484918793503,0.14385150812064965,0.04176334106728538,0.12296983758700696,0.14385150812064965,0.009280742459396751,0.0,0.013921113689095127,0.08120649651972157,0.03480278422273782,0.38979118329466356
Nut Brown Ale,Brown Ale - English,Peak Organic Brewing Company,0.0405727923627685,0.13842482100238662,0.00954653937947494,0.1288782816229117,0.15990453460620524,0.01909307875894988,0.0,0.016706443914081145,0.1431980906921241,0.007159904534606206,0.33651551312649164
Nut Brown Ale,Brown Ale - English,Santa Fe Brewing Company,0.06497175141242938,0.1384180790960452,0.02824858757062147,0.09887005649717515,0.15254237288135594,0.011299435028248588,0.002824858757062147,0.011299435028248588,0.1271186440677966,0.005649717514124294,0.3587570621468927
Nut Brown AleSamuel Smith Old Brewery (Tadcaster),Brown Ale - English,Samuel Smith Old Brewery (Tadcaster),0.0267639902676399,0.13381995133819952,0.012165450121654502,0.06082725060827251,0.1873479318734793,0.043795620437956206,0.0,0.09732360097323602,0.10218978102189781,0.004866180048661801,0.3309002433090024
Nutcracker Winter Warmer Ale,Winter Warmer,Boulevard Brewing Co.,0.025925925925925925,0.05740740740740741,0.04259259259259259,0.13148148148148148,0.12037037037037036,0.07962962962962963,0.0,0.1037037037037037,0.17037037037037037,0.0962962962962963,0.17222222222222222
Nutty Black,Mild Ale - English Dark,Daniel Thwaites Brewery PLC,0.035,0.21,0.03,0.085,0.2,0.045,0.0,0.035,0.1,0.01,0.25
O'Doul's,Low Alcohol Beer,Anheuser-Busch,0.09777777777777778,0.11555555555555555,0.10666666666666667,0.08888888888888889,0.05333333333333334,0.035555555555555556,0.013333333333333334,0.0044444444444444444,0.18222222222222223,0.02666666666666667,0.27555555555555555
O'Doul's Amber,Low Alcohol Beer,Anheuser-Busch,0.041666666666666664,0.08888888888888889,0.09444444444444444,0.09166666666666666,0.15833333333333333,0.04722222222222222,0.008333333333333333,0.03888888888888889,0.15833333333333333,0.011111111111111112,0.2611111111111111
O'Hara's Irish Red,Red Ale - Irish,Carlow Brewing Company,0.04143646408839779,0.11049723756906077,0.013812154696132596,0.13812154696132597,0.13259668508287292,0.04143646408839779,0.0055248618784530384,0.049723756906077346,0.1878453038674033,0.0055248618784530384,0.27348066298342544
O'Hara's Irish Stout,Stout - Irish Dry,Carlow Brewing Company,0.05303030303030303,0.18434343434343434,0.015151515151515152,0.1919191919191919,0.09848484848484848,0.020202020202020204,0.0,0.022727272727272728,0.10858585858585859,0.015151515151515152,0.2904040404040404
O'Hara's Leann Folláin,Stout - Irish Dry,Carlow Brewing Company,0.0481283422459893,0.1925133689839572,0.0196078431372549,0.16755793226381463,0.1265597147950089,0.016042780748663103,0.0,0.0071301247771836,0.11586452762923351,0.049910873440285206,0.25668449197860965
O'Reilly's Irish Stout,Stout - Irish Dry,Sly Fox Brewing Company,0.07516339869281045,0.3006535947712418,0.006535947712418301,0.1830065359477124,0.09803921568627451,0.006535947712418301,0.0,0.0,0.10130718954248366,0.02287581699346405,0.20588235294117646
O.K. BeerBrowar Okocim S.A. (Carlsberg),Lager - European Pale,Browar Okocim S.A. (Carlsberg),0.07317073170731707,0.06968641114982578,0.027874564459930314,0.1289198606271777,0.1254355400696864,0.03484320557491289,0.013937282229965157,0.027874564459930314,0.21602787456445993,0.0313588850174216,0.2508710801393728
O.V.L. Stout,Stout - Irish Dry,Russian River Brewing Company,0.055944055944055944,0.2692307692307692,0.006993006993006993,0.15384615384615385,0.10139860139860139,0.027972027972027972,0.0,0.0034965034965034965,0.07692307692307693,0.01048951048951049,0.2937062937062937
Oak Aged Yeti Imperial Stout,Stout - American Imperial,Great Divide Brewing Company,0.03855421686746988,0.20481927710843373,0.07228915662650602,0.10361445783132531,0.17349397590361446,0.024096385542168676,0.0,0.04096385542168675,0.04578313253012048,0.043373493975903614,0.25301204819277107
Oaktoberfest,Lager - Märzen / Oktoberfest,Firestone Walker Brewing Co.,0.04884318766066838,0.10025706940874037,0.012853470437017995,0.10025706940874037,0.13367609254498714,0.05912596401028278,0.002570694087403599,0.06683804627249357,0.16452442159383032,0.06683804627249357,0.2442159383033419
Oatis,Stout - Oatmeal,Ninkasi Brewing Company,0.0255863539445629,0.2046908315565032,0.021321961620469083,0.14285714285714285,0.1300639658848614,0.021321961620469083,0.0,0.03837953091684435,0.08102345415778252,0.031982942430703626,0.302771855010661
Oatmeal Milk Stout,Stout - Sweet / Milk,River Horse Brewing Co.,0.007537688442211055,0.2889447236180904,0.02512562814070352,0.08542713567839195,0.18341708542713567,0.022613065326633167,0.0,0.03768844221105527,0.04020100502512563,0.01507537688442211,0.29396984924623115
Oatmeal Porter,Porter - American,Highland Brewing,0.05415162454873646,0.22382671480144403,0.01444043321299639,0.1263537906137184,0.10108303249097472,0.02527075812274368,0.0,0.018050541516245487,0.07942238267148015,0.021660649819494584,0.33574007220216606
Oatmeal Raisin Cookie Brown Ale,Brown Ale - English,Cigar City Brewing,0.01056338028169014,0.11619718309859155,0.02112676056338028,0.03345070422535211,0.23415492957746478,0.03169014084507042,0.00528169014084507,0.1056338028169014,0.02992957746478873,0.1267605633802817,0.2852112676056338
Oatmeal Stout,Stout - Oatmeal,Breckenridge Brewery,0.03829787234042553,0.2170212765957447,0.01276595744680851,0.1595744680851064,0.11914893617021277,0.01276595744680851,0.002127659574468085,0.014893617021276596,0.08297872340425531,0.019148936170212766,0.32127659574468087
Oatmeal Stout,Stout - Oatmeal,Founders Brewing Company,0.023746701846965697,0.2717678100263852,0.0158311345646438,0.10290237467018469,0.13192612137203166,0.018469656992084433,0.002638522427440633,0.0079155672823219,0.06860158311345646,0.013192612137203167,0.34300791556728233
Oatmeal Stout,Stout - Oatmeal,Goose Island Beer Co.,0.030162412993039442,0.2505800464037123,0.016241299303944315,0.1554524361948956,0.15777262180974477,0.004640371229698376,0.002320185614849188,0.018561484918793503,0.04408352668213457,0.013921113689095127,0.3062645011600928
Oatmeal Stout,Stout - Oatmeal,Summit Brewing Company,0.02622950819672131,0.30491803278688523,0.003278688524590164,0.14426229508196722,0.09508196721311475,0.0,0.0,0.0,0.07868852459016394,0.019672131147540985,0.32786885245901637
Oatmeal StoutSamuel Smith Old Brewery (Tadcaster),Stout - Oatmeal,Samuel Smith Old Brewery (Tadcaster),0.016877637130801686,0.20042194092827004,0.016877637130801686,0.10548523206751055,0.189873417721519,0.02531645569620253,0.0,0.06751054852320675,0.08860759493670886,0.029535864978902954,0.25949367088607594
Obolon Kwas Chlebowy,Kvass,Obolon Brewery,0.035175879396984924,0.10552763819095477,0.010050251256281407,0.07035175879396985,0.23618090452261306,0.06030150753768844,0.0,0.09045226130653267,0.01507537688442211,0.01507537688442211,0.36180904522613067
Obolon Oksamytove (Deep Velvet),Lager - European Dark,Obolon Brewery,0.046153846153846156,0.14358974358974358,0.020512820512820513,0.05641025641025641,0.24871794871794872,0.06666666666666667,0.0,0.11794871794871795,0.0641025641025641,0.007692307692307693,0.2282051282051282
Obovoid,Stout - Oatmeal,Boulder Beer / Wilderness Pub,0.015625,0.21651785714285715,0.046875,0.09151785714285714,0.1875,0.03125,0.0,0.04017857142857143,0.05357142857142857,0.05133928571428571,0.265625
Obsidian Stout,Stout - American,Deschutes Brewery,0.017964071856287425,0.1437125748502994,0.04590818363273453,0.18962075848303392,0.1437125748502994,0.023952095808383235,0.0,0.02594810379241517,0.13373253493013973,0.011976047904191617,0.2634730538922156
Ochakovskiy Kvass,Kvass,Ochakovo,0.014124293785310734,0.1384180790960452,0.0423728813559322,0.07909604519774012,0.2598870056497175,0.06497175141242938,0.0,0.096045197740113,0.025423728813559324,0.01977401129943503,0.2598870056497175
Octoberfest Beer,Lager - Märzen / Oktoberfest,Harpoon Brewery,0.037444933920704845,0.13215859030837004,0.00881057268722467,0.13215859030837004,0.1299559471365639,0.04405286343612335,0.0,0.05286343612334802,0.16740088105726872,0.04185022026431718,0.2533039647577093
Odell Isolation Ale,Winter Warmer,Odell Brewing Company,0.037267080745341616,0.09006211180124224,0.062111801242236024,0.08074534161490683,0.15217391304347827,0.034161490683229816,0.0,0.040372670807453416,0.14596273291925466,0.09316770186335403,0.2639751552795031
Oerbier,Strong Ale - Belgian Dark,Brouwerij De Dolle Brouwers,0.02591792656587473,0.07775377969762419,0.10151187904967603,0.03455723542116631,0.24622030237580994,0.10151187904967603,0.0,0.1900647948164147,0.04535637149028078,0.05183585313174946,0.12526997840172785
Oesterstout,Stout - Foreign / Export,Scheldebrouwerij,0.04523809523809524,0.20476190476190476,0.05,0.10714285714285714,0.1523809523809524,0.05238095238095238,0.02857142857142857,0.05952380952380952,0.06904761904761905,0.016666666666666666,0.21428571428571427
Ohio City Oatmeal Stout,Stout - Oatmeal,Great Lakes Brewing Company,0.04057971014492753,0.23768115942028986,0.005797101449275362,0.11594202898550725,0.11594202898550725,0.008695652173913044,0.0,0.008695652173913044,0.06956521739130435,0.008695652173913044,0.3884057971014493
Okocim MocneBrowar Okocim S.A. (Carlsberg),Lager - European Strong,Browar Okocim S.A. (Carlsberg),0.04472843450479233,0.11182108626198083,0.14057507987220447,0.07348242811501597,0.18849840255591055,0.04792332268370607,0.003194888178913738,0.05750798722044728,0.07987220447284345,0.003194888178913738,0.24920127795527156
Okto Festival Ale,Altbier,Widmer Brothers Brewing Company,0.07124681933842239,0.10178117048346055,0.007633587786259542,0.10178117048346055,0.1475826972010178,0.0737913486005089,0.0,0.0916030534351145,0.13740458015267176,0.020356234096692113,0.24681933842239187
Oktober Fest,Lager - Märzen / Oktoberfest,Stoudts Brewing Co.,0.042492917847025496,0.1048158640226629,0.025495750708215296,0.1048158640226629,0.141643059490085,0.0708215297450425,0.0,0.0708215297450425,0.1954674220963173,0.0084985835694051,0.23512747875354106
OktoberFish,Lager - Märzen / Oktoberfest,Flying Fish Brewing Company,0.034482758620689655,0.09913793103448276,0.03017241379310345,0.06465517241379311,0.1810344827586207,0.09051724137931035,0.0,0.07758620689655173,0.1206896551724138,0.008620689655172414,0.29310344827586204
Oktoberfest,Lager - Märzen / Oktoberfest,Blue Point Brewing Company,0.049342105263157895,0.13157894736842105,0.006578947368421052,0.1118421052631579,0.17434210526315788,0.029605263157894735,0.0,0.06578947368421052,0.1513157894736842,0.039473684210526314,0.24013157894736842
Oktoberfest,Lager - Märzen / Oktoberfest,Capital Brewery,0.033766233766233764,0.09350649350649351,0.012987012987012988,0.09090909090909091,0.17402597402597403,0.046753246753246755,0.01038961038961039,0.05974025974025974,0.11428571428571428,0.04415584415584416,0.3194805194805195
Oktoberfest,Lager - Märzen / Oktoberfest,Great Lakes Brewing Company,0.03902439024390244,0.08780487804878048,0.03902439024390244,0.1,0.15365853658536585,0.03170731707317073,0.007317073170731708,0.04878048780487805,0.11951219512195121,0.05853658536585366,0.3146341463414634
Oktoberfest,Lager - Märzen / Oktoberfest,Jacob Leinenkugel Brewing Company,0.07142857142857142,0.09821428571428571,0.013392857142857142,0.11607142857142858,0.16071428571428573,0.044642857142857144,0.0,0.04017857142857143,0.125,0.04017857142857143,0.29017857142857145
Oktoberfest,Lager - Märzen / Oktoberfest,Left Hand Brewing Company,0.04081632653061224,0.08163265306122448,0.05612244897959184,0.10459183673469388,0.16071428571428573,0.012755102040816327,0.0,0.02295918367346939,0.14795918367346939,0.07908163265306123,0.29336734693877553
Oktoberfest,Lager - Märzen / Oktoberfest,Saint Arnold Brewing Company,0.041353383458646614,0.13157894736842105,0.04887218045112782,0.10150375939849623,0.19548872180451127,0.045112781954887216,0.007518796992481203,0.06766917293233082,0.10902255639097744,0.007518796992481203,0.24436090225563908
Oktoberfest,Lager - Märzen / Oktoberfest,Sly Fox Brewing Company,0.05507246376811594,0.1246376811594203,0.002898550724637681,0.10434782608695652,0.1536231884057971,0.0463768115942029,0.0,0.05507246376811594,0.14492753623188406,0.017391304347826087,0.2956521739130435
Oktoberfest,Lager - Märzen / Oktoberfest,Sprecher Brewing Company,0.04664723032069971,0.11078717201166181,0.023323615160349854,0.0728862973760933,0.21282798833819241,0.043731778425655975,0.0029154518950437317,0.05830903790087463,0.09329446064139942,0.026239067055393587,0.30903790087463556
Oktoberfest,Lager - Märzen / Oktoberfest,Summit Brewing Company,0.03125,0.09635416666666667,0.059895833333333336,0.09375,0.19010416666666666,0.07291666666666667,0.005208333333333333,0.07291666666666667,0.11458333333333333,0.026041666666666668,0.23697916666666666
Oktoberfest,Lager - Märzen / Oktoberfest,Yuengling Brewery,0.06181818181818182,0.10181818181818182,0.04,0.09454545454545454,0.1890909090909091,0.025454545454545455,0.0,0.04727272727272727,0.12,0.02181818181818182,0.29818181818181816
Oktoberfest,Lager - Vienna,Hinterland Brewery Restaurant,0.05591397849462366,0.13118279569892474,0.034408602150537634,0.15053763440860216,0.07526881720430108,0.05591397849462366,0.004301075268817204,0.047311827956989246,0.1956989247311828,0.008602150537634409,0.24086021505376345
Oktoberfest,Wheat Beer - American Dark,Schmohz Brewing Company,0.047058823529411764,0.15294117647058825,0.0,0.058823529411764705,0.1411764705882353,0.16470588235294117,0.0,0.023529411764705882,0.03529411764705882,0.0,0.3764705882352941
Oktoberfest Bier (Oktoberfest Wiesn),Lager - Märzen / Oktoberfest,Paulaner Brauerei GmbH & Co. KG,0.10050251256281408,0.08793969849246232,0.01507537688442211,0.10301507537688442,0.11055276381909548,0.035175879396984924,0.017587939698492462,0.05527638190954774,0.18090452261306533,0.03015075376884422,0.2638190954773869
Oktoberfest Lager Beer,Lager - Märzen / Oktoberfest,"Lakefront Brewery, Inc.",0.0453257790368272,0.11898016997167139,0.014164305949008499,0.0708215297450425,0.18413597733711048,0.05099150141643059,0.0169971671388102,0.042492917847025496,0.11331444759206799,0.039660056657223795,0.3031161473087819
Oktoberfest Märzen,Lager - Märzen / Oktoberfest,Paulaner Brauerei GmbH & Co. KG,0.060267857142857144,0.09821428571428571,0.020089285714285716,0.08928571428571429,0.16071428571428573,0.0625,0.002232142857142857,0.078125,0.13616071428571427,0.022321428571428572,0.2700892857142857
Oktoberfest Weissbier,Wheat Beer - Hefeweizen,Erdinger Weissbräu,0.08637873754152824,0.12624584717607973,0.026578073089700997,0.059800664451827246,0.09966777408637874,0.07641196013289037,0.0033222591362126247,0.11627906976744186,0.10963455149501661,0.06976744186046512,0.22591362126245848
Ol' Red Cease & Desist Wee Heavy Ale,Scotch Ale / Wee Heavy,Erie Brewing Co.,0.01818181818181818,0.09772727272727273,0.08636363636363636,0.03409090909090909,0.2409090909090909,0.0659090909090909,0.0022727272727272726,0.12727272727272726,0.06818181818181818,0.015909090909090907,0.2431818181818182
Ola Dubh Special Reserve 12,Old Ale,Harviestoun Brewery Ltd.,0.019753086419753086,0.2123456790123457,0.16049382716049382,0.10123456790123457,0.1259259259259259,0.01728395061728395,0.0,0.03209876543209877,0.03950617283950617,0.08148148148148149,0.20987654320987653
Ola Dubh Special Reserve 16,Old Ale,Harviestoun Brewery Ltd.,0.025714285714285714,0.20285714285714285,0.14,0.10571428571428572,0.12,0.022857142857142857,0.0,0.05142857142857143,0.03142857142857143,0.08857142857142856,0.21142857142857144
Ola Dubh Special Reserve 18,Old Ale,Harviestoun Brewery Ltd.,0.0273972602739726,0.18036529680365296,0.11187214611872145,0.07534246575342465,0.17123287671232876,0.0273972602739726,0.00228310502283105,0.06164383561643835,0.02511415525114155,0.0958904109589041,0.22146118721461186
Ola Dubh Special Reserve 30,Old Ale,Harviestoun Brewery Ltd.,0.011686143572621035,0.21368948247078465,0.12020033388981637,0.07345575959933222,0.14858096828046743,0.021702838063439065,0.005008347245409015,0.07679465776293823,0.048414023372287146,0.08848080133555926,0.19198664440734559
Ola Dubh Special Reserve 40,Old Ale,Harviestoun Brewery Ltd.,0.01386481802426343,0.20103986135181975,0.12305025996533796,0.06759098786828423,0.16464471403812825,0.02772963604852686,0.0034662045060658577,0.06759098786828423,0.045060658578856154,0.10918544194107452,0.17677642980935876
Old #38 Stout,Stout - Irish Dry,North Coast Brewing Co.,0.057692307692307696,0.2032967032967033,0.027472527472527472,0.14835164835164835,0.1346153846153846,0.016483516483516484,0.0,0.02197802197802198,0.09615384615384616,0.03571428571428571,0.25824175824175827
Old Abominable,Barleywine - English,Stoudts Brewing Co.,0.024390243902439025,0.1130820399113082,0.050997782705099776,0.06430155210643015,0.25277161862527714,0.07317073170731707,0.013303769401330377,0.11751662971175167,0.07982261640798226,0.008869179600886918,0.2017738359201774
Old Admiral,Strong Ale - English,Lord Nelson Brewery Hotel,0.02247191011235955,0.12921348314606743,0.06741573033707865,0.10674157303370786,0.18820224719101122,0.06741573033707865,0.0,0.0449438202247191,0.08707865168539326,0.014044943820224719,0.27247191011235955
Old Backus Barleywine,Barleywine - American,Free State Brewing Co.,0.0125,0.11071428571428571,0.08035714285714286,0.1,0.22678571428571428,0.06964285714285715,0.0017857142857142857,0.0875,0.11071428571428571,0.007142857142857143,0.19285714285714287
Old Blarney Barleywine,Barleywine - American,Moylan's Brewery,0.024013722126929673,0.11320754716981132,0.06518010291595197,0.10463121783876501,0.1835334476843911,0.06689536878216124,0.0,0.1097770154373928,0.1183533447684391,0.010291595197255575,0.20411663807890223
Old Brewery BitterSamuel Smith Old Brewery (Tadcaster),Bitter - English,Samuel Smith Old Brewery (Tadcaster),0.02092050209205021,0.1903765690376569,0.01882845188284519,0.12133891213389121,0.1297071129707113,0.08786610878661087,0.0020920502092050207,0.08577405857740586,0.14225941422594143,0.043933054393305436,0.15690376569037656
Old Brown Dog,Brown Ale - American,Smuttynose Brewing Company,0.043343653250773995,0.11455108359133127,0.02786377708978328,0.15789473684210525,0.15479876160990713,0.015479876160990712,0.0,0.015479876160990712,0.17956656346749225,0.009287925696594427,0.28173374613003094
