Name,Style,Brewery,Astringency,Body,Alcohol,Bitter,Sweet,Sour,Salty,Fruits,Hoppy,Spices,Malty,review_aroma,review_appearance,review_palate,review_taste,review_overall,ABV,Min IBU,Max IBU,number_of_reviews
Green Flash Grand Cru,Strong Ale - Belgian Dark,Green Flash Brewing Co.,0.025,0.1107142857142857,0.0357142857142857,0.0571428571428571,0.2428571428571428,0.0714285714285714,0.0,0.1642857142857142,0.0821428571428571,0.0625,0.1482142857142857,0.6695083780156057,0.7502725153930005,0.6894307546591727,0.6786511078227251,0.6708659925520934,1.1923076923076923,0.5,0.75,0.1302681992337164
Green Flash Imperial India Pale Ale,IPA - Imperial,Green Flash Brewing Co.,0.0304659498207885,0.0770609318996415,0.0412186379928315,0.1648745519713261,0.1075268817204301,0.1021505376344086,0.007168458781362,0.1254480286738351,0.2293906810035842,0.0053763440860215,0.1093189964157706,0.7516047656633866,0.8234084099510279,0.7307692514792883,0.7456083581591215,0.7338452690677899,1.153846153846154,4.5,3.25,2.7547892720306515
Green Flash Le Freak,IPA - Belgian,Green Flash Brewing Co.,0.0567375886524822,0.0585106382978723,0.0407801418439716,0.1329787234042553,0.1152482269503546,0.1347517730496454,0.0035460992907801,0.1471631205673758,0.1790780141843971,0.0425531914893617,0.0886524822695035,0.73076809578313,0.8238826868886979,0.7222559059803149,0.75855756668359,0.7194373382999848,1.2307692307692306,3.0,2.25,1.582375478927203
Green's Endeavour Dubbel Dark Ale,Dubbel,Green's Gluten Free Beers,0.0296127562642369,0.0956719817767653,0.0296127562642369,0.0296127562642369,0.2733485193621868,0.1252847380410023,0.0,0.1731207289293849,0.061503416856492,0.0364464692482915,0.1457858769931662,0.4084277235892316,0.6499997738461469,0.3219372444663658,0.3420683654391219,0.3553375628553,0.3846153846153847,-0.5,-0.25,-0.1494252873563218
Greene King IPA,IPA - English,Greene King / Morland Brewery,0.0524475524475524,0.1818181818181818,0.0174825174825174,0.1818181818181818,0.0699300699300699,0.0419580419580419,0.0,0.0384615384615384,0.2202797202797203,0.0664335664335664,0.1293706293706293,0.4936830750762452,0.6314322194286837,0.5288461900887547,0.5354585687138542,0.5939146441331429,-0.9230769230769232,1.5,1.25,-0.1340996168582375
Grey Lady,Wheat Beer - Witbier,Cisco Brewers Inc.,0.0526315789473684,0.1196172248803827,0.0334928229665071,0.0430622009569378,0.0765550239234449,0.124401913875598,0.0143540669856459,0.1483253588516746,0.1435406698564593,0.1435406698564593,0.1004784688995215,0.6011451458793229,0.6119907419074073,0.576357609510953,0.6024786869795236,0.6333332125490083,-0.576923076923077,-1.0,-0.75,0.0344827586206896
Griffin's BowBoston Beer Company (Samuel Adams),Barleywine - American,Boston Beer Company (Samuel Adams),0.0070224719101123,0.0912921348314606,0.0575842696629213,0.0842696629213483,0.2050561797752809,0.1095505617977528,0.0,0.1643258426966292,0.0997191011235955,0.0351123595505618,0.146067415730337,0.5867135000866668,0.7307690071005848,0.6193634523566576,0.5885925349881158,0.60283965673785,2.115384615384616,4.0,3.25,-0.0229885057471264
Grimbergen Blonde,Blonde Ale - Belgian,Brouwerij Alken-Maes,0.0327380952380952,0.0922619047619047,0.0476190476190476,0.056547619047619,0.1875,0.1696428571428571,0.0059523809523809,0.1339285714285714,0.0654761904761904,0.0744047619047619,0.1339285714285714,0.6076604729850719,0.7340999302799978,0.6447263350210513,0.6636840500893622,0.6927026769602518,0.2692307692307693,-0.5,-0.25,0.7586206896551724
Grimbergen Dubbel,Dubbel,Brouwerij Alken-Maes,0.0252100840336134,0.1176470588235294,0.0308123249299719,0.0560224089635854,0.2801120448179272,0.0868347338935574,0.0,0.1456582633053221,0.0448179271708683,0.0280112044817927,0.1848739495798319,0.6213171326372307,0.7730252084007756,0.6390135277681901,0.6730688055146268,0.6767606989892423,0.1923076923076923,-0.5,-0.25,1.3524904214559388
Grodziskie,Smoked Beer,Professor Fritz Briem,0.0566801619433198,0.1072874493927125,0.0222672064777327,0.0283400809716599,0.0951417004048583,0.2064777327935222,0.0101214574898785,0.0951417004048583,0.0425101214574898,0.1659919028340081,0.1700404858299595,0.6848485195759206,0.7846152702958544,0.6769231017751458,0.709433940334637,0.6894117354740457,-0.7692307692307694,0.0,-0.25,-0.3371647509578544
Grolsch Premium Lager,Lager - European Pale,Grolsch Bierbrouwerij N.V.,0.1414473684210526,0.1151315789473684,0.0197368421052631,0.1381578947368421,0.0822368421052631,0.0328947368421052,0.006578947368421,0.0263157894736842,0.2171052631578947,0.0098684210526315,0.2105263157894736,0.390277863330263,0.5512535708078021,0.5005171922679084,0.5078516232340848,0.5607779821908689,-0.3846153846153847,-0.2,-0.5,2.0651340996168583
Grottenbier,Brown Ale - Belgian Dark,Brouwerij St. Bernardus NV,0.075,0.1208333333333333,0.0479166666666666,0.0416666666666666,0.15625,0.1375,0.0,0.1041666666666666,0.0520833333333333,0.1333333333333333,0.13125,0.6641258772313083,0.7979460707060329,0.6621547182957908,0.6851986177508391,0.6928041357933303,0.1923076923076923,-0.5,-0.5,0.4329501915708812
Grozet,Gruit / Ancient Herbed Ale,Williams Brothers Brewing Company,0.0715746421267893,0.065439672801636,0.0286298568507157,0.065439672801636,0.1901840490797546,0.1370143149284253,0.0040899795501022,0.1615541922290388,0.1370143149284253,0.0204498977505112,0.1186094069529652,0.579056178616399,0.5922329720687067,0.5904903391930507,0.6183060844004593,0.6389872130811494,-0.3846153846153847,-2.0,-1.75,0.8275862068965517
Gruffmeister 8,Bock - Maibock,Foothills Brewing Company,0.0533707865168539,0.095505617977528,0.1067415730337078,0.0786516853932584,0.1516853932584269,0.0702247191011236,0.0028089887640449,0.0646067415730337,0.1179775280898876,0.0084269662921348,0.25,0.6043553934594608,0.6846152056804677,0.6987178693293947,0.6729560130532839,0.6610643445707618,0.7692307692307694,0.0,0.15,-0.2758620689655172
Grunion Pale Ale,Pale Ale - American,Ballast Point Brewing Company,0.055,0.0675,0.02,0.1475,0.1175,0.1225,0.0,0.145,0.2075,0.005,0.1125,0.5290960739288073,0.6530347585549157,0.6118182606293645,0.607135404312106,0.6696469336138291,-0.1923076923076923,0.5,0.75,0.6973180076628352
Gubna,IPA - Imperial,Oskar Blues Grill & Brew,0.0269709543568464,0.0684647302904564,0.0456431535269709,0.1452282157676348,0.1078838174273859,0.1182572614107883,0.0020746887966804,0.1680497925311203,0.1929460580912863,0.0145228215767634,0.1099585062240663,0.6481780663164667,0.7685312082624987,0.6789043708535099,0.6403658596502535,0.6158729756115742,1.5384615384615388,4.5,3.25,2.2988505747126435
Gueuze,Lambic - Gueuze,Brouwerij Lindemans,0.0574074074074074,0.0592592592592592,0.0129629629629629,0.0148148148148148,0.2425925925925925,0.3388888888888889,0.0,0.1796296296296296,0.0444444444444444,0.0055555555555555,0.0444444444444444,0.6105888032409033,0.7029175139359236,0.6325153744218943,0.6348947648977181,0.6504393788648826,-0.3846153846153847,-2.0,-1.25,0.3103448275862069
Gueuze 100% Lambic,Lambic - Gueuze,Brasserie Cantillon,0.08,0.0575,0.0225,0.035,0.1325,0.3725,0.0025,0.195,0.0625,0.0175,0.0225,0.7925455214825872,0.8254864407841982,0.7979148616988567,0.8383269311944854,0.8079091819208644,-0.3846153846153847,-2.0,-1.25,1.2337164750957854
Gueuze Tilquin (Draught Version),Lambic - Gueuze,Gueuzerie Tilquin,0.0925373134328358,0.0865671641791044,0.0477611940298507,0.026865671641791,0.0865671641791044,0.4059701492537313,0.0029850746268656,0.1850746268656716,0.0388059701492537,0.0149253731343283,0.0119402985074626,0.7560867927177088,0.7278584070110279,0.7344076358147971,0.7644058690117637,0.7586646361096128,-0.4615384615384617,-2.0,-1.25,-0.21455938697318
Guinness Black Lager,Lager - European Dark,Guinness Ltd.,0.058252427184466,0.1941747572815534,0.0388349514563106,0.1359223300970873,0.1359223300970873,0.029126213592233,0.0,0.0485436893203883,0.0679611650485436,0.0,0.2912621359223301,0.4052538616800151,0.6656247435576843,0.4513222729752098,0.4581368270291945,0.4892857401680696,-0.576923076923077,-0.5,0.25,0.5019157088122606
Guinness Draught,Stout - Irish Dry,Guinness Ltd.,0.0681818181818181,0.2954545454545454,0.0284090909090909,0.1704545454545454,0.0738636363636363,0.0170454545454545,0.0,0.034090909090909,0.1022727272727272,0.0056818181818181,0.2045454545454545,0.4924001220495733,0.8482804876393997,0.5817785706324177,0.5650474388715048,0.6596646267919648,-0.6923076923076923,1.0,0.25,8.11111111111111
Guinness Draught Extra Cold,Stout - Irish Dry,Guinness Ltd.,0.047457627118644,0.2847457627118644,0.0271186440677966,0.1728813559322033,0.0813559322033898,0.0033898305084745,0.0033898305084745,0.0033898305084745,0.0813559322033898,0.0,0.2949152542372881,0.5138871499848869,0.8252205484683246,0.5108238837827781,0.5330444930599618,0.6336867655234604,-0.6923076923076923,1.0,0.25,0.3448275862068966
Guinness Extra Stout (Canada),Stout - Irish Dry,Guinness Ltd.,0.0458715596330275,0.1720183486238532,0.0160550458715596,0.1605504587155963,0.1490825688073394,0.0527522935779816,0.0,0.0435779816513761,0.1215596330275229,0.0045871559633027,0.2339449541284403,0.4440510144296403,0.7153844066272126,0.4967948079388609,0.5094338875044442,0.5131653188861476,-0.3846153846153847,1.0,0.25,-0.1954022988505747
Guinness Extra Stout (Original),Stout - Irish Dry,Guinness Ltd.,0.0747422680412371,0.2061855670103092,0.0309278350515463,0.152061855670103,0.1288659793814432,0.0386597938144329,0.0,0.0231958762886597,0.0876288659793814,0.0103092783505154,0.2474226804123711,0.6014557133382135,0.8196749329130748,0.6541453727580482,0.6696491071433288,0.6736618045799345,-0.153846153846154,1.0,0.25,4.32183908045977
Guinness Foreign Extra Stout,Stout - Foreign / Export,Guinness Ltd.,0.0311526479750778,0.1869158878504672,0.0420560747663551,0.1542056074766355,0.1510903426791277,0.0373831775700934,0.0,0.0545171339563862,0.0778816199376947,0.0249221183800623,0.2398753894080997,0.6962750527520603,0.8814908578920262,0.7374803663476641,0.7575387364180179,0.7559772711508019,0.576923076923077,1.0,1.75,2.256704980842912
Guinness Foreign Extra Stout (Africa),Stout - Foreign / Export,Guinness Nigeria PLC,0.0207253886010362,0.160621761658031,0.0466321243523316,0.1295336787564766,0.2020725388601036,0.0863557858376511,0.0,0.082901554404145,0.0656303972366148,0.0138169257340241,0.1917098445595854,0.6359046351620237,0.8384615334911241,0.6298077207840214,0.6202829902100371,0.6063725982468327,0.576923076923077,1.0,1.75,-0.264367816091954
Guinness Original,Stout - Irish Dry,Guinness Ltd.,0.059040590405904,0.2398523985239852,0.022140221402214,0.1660516605166051,0.1180811808118081,0.025830258302583,0.0,0.014760147601476,0.0959409594095941,0.014760147601476,0.2435424354243542,0.4456820665915078,0.7705685314021087,0.5668895717777251,0.5061526042379323,0.5329922383992693,-0.3846153846153847,1.0,0.25,-0.2681992337164751
Gulden Draak,Strong Ale - Belgian Dark,Brouwerij Van Steenberge N.V.,0.0097560975609756,0.1121951219512195,0.0682926829268292,0.0341463414634146,0.248780487804878,0.1,0.0,0.1512195121951219,0.0390243902439024,0.0536585365853658,0.1829268292682926,0.74820571369634,0.8542777647470081,0.763132402835969,0.8046667022389964,0.75388752977765,1.730769230769231,0.5,0.75,3.739463601532567
Gulden Draak 9000 Quadruple,Quadrupel (Quad),Brouwerij Van Steenberge N.V.,0.0297872340425531,0.0957446808510638,0.1063829787234042,0.0234042553191489,0.2340425531914893,0.0957446808510638,0.0,0.1851063829787234,0.0191489361702127,0.0446808510638297,0.1659574468085106,0.749311322389937,0.8653845035502923,0.8317307821745552,0.7358490366678518,0.8058823346712787,1.807692307692308,0.5,0.75,-0.3409961685823754
Gulo Gulo I.P.L,Lager - India Pale Lager (IPL),Wolverine State Brewing Company,0.0552016985138004,0.0594479830148619,0.0339702760084925,0.1592356687898089,0.0828025477707006,0.0955414012738853,0.0021231422505307,0.1252653927813163,0.2632696390658174,0.0063694267515923,0.1167728237791932,0.713498654159928,0.7038460370414166,0.6634615643491104,0.7358490366678518,0.7411764462283714,0.423076923076923,1.0,1.75,-0.3486590038314176
Gulpener Gladiator Robuust Bier,Lager - European Strong,Gulpener Bierbrouwerij B.V.,0.05,0.1071428571428571,0.1785714285714285,0.1,0.1214285714285714,0.0714285714285714,0.0,0.0714285714285714,0.1142857142857142,0.0,0.1857142857142857,0.3951638572822195,0.5153846004733722,0.4465811194937599,0.412997917962107,0.5111110363398623,1.5384615384615388,-0.5,0.25,-0.3218390804597701
Gumballhead,Wheat Beer - American Pale,Three Floyds Brewing Co. & Brewpub,0.0297619047619047,0.0863095238095238,0.0267857142857142,0.1220238095238095,0.0773809523809523,0.1309523809523809,0.0,0.1607142857142857,0.1726190476190476,0.0238095238095238,0.1696428571428571,0.7815252472148488,0.7656338543271954,0.7517143267912056,0.801351607649178,0.8437409735285621,-0.153846153846154,-1.0,0.0,4.371647509578544
Gwiniz Du,Wheat Beer - American Dark,Brasserie Britt de Bretagne,0.0155642023346303,0.11284046692607,0.0311284046692607,0.0661478599221789,0.1556420233463035,0.159533073929961,0.0116731517509727,0.1400778210116731,0.0583657587548638,0.0428015564202334,0.2062256809338521,0.6657483343528008,0.7711536237278038,0.6073719148175449,0.6698112958348148,0.6872549588004666,-0.2307692307692306,-1.0,0.0,-0.3103448275862069
Göller Rauchbier,Lager - Rauchbier,Brauerei Göller Zur Alten Freyung,0.0334190231362467,0.1182519280205655,0.0282776349614395,0.0668380462724935,0.1156812339331619,0.0462724935732647,0.0154241645244215,0.0462724935732647,0.1079691516709511,0.2159383033419023,0.2056555269922879,0.6418733176999099,0.7173076836094672,0.6298077207840214,0.6477988036074569,0.7088235020069178,-0.423076923076923,0.0,-0.25,-0.3103448275862069
Gösser Dark BeerBrauerei Göss (Brau Union),Lager - Munich Dunkel,Brauerei Göss (Brau Union),0.0691964285714285,0.140625,0.015625,0.1160714285714285,0.1696428571428571,0.03125,0.0,0.0401785714285714,0.1138392857142857,0.0022321428571428,0.3013392857142857,0.6138460370417591,0.742474730537684,0.634197258907903,0.68129605141857,0.7186699264630518,-0.6923076923076923,-0.5,-0.5,-0.1800766283524904
GösserBrauerei Göss (Brau Union),Lager - European Pale,Brauerei Göss (Brau Union),0.069078947368421,0.1019736842105263,0.0394736842105263,0.1019736842105263,0.1644736842105263,0.0657894736842105,0.0,0.0625,0.1842105263157894,0.0032894736842105,0.2072368421052631,0.4135675577336025,0.5524037246893454,0.4825721551867573,0.4840801497418981,0.5389705448442865,-0.3076923076923076,-0.2,-0.5,-0.1111111111111111
HSB (Horndean Special Bitter),Bitter - English,George Gale & Company Ltd,0.0361111111111111,0.1305555555555555,0.0194444444444444,0.15,0.1111111111111111,0.0777777777777777,0.0,0.0805555555555555,0.1777777777777777,0.0388888888888888,0.1777777777777777,0.6825255666638494,0.7977131322373272,0.7271308671437795,0.7715450770977417,0.7936407570485418,-0.4615384615384617,0.0,0.0,-0.21455938697318
HUB Lager,Pilsner - Bohemian / Czech,Hopworks Urban Brewery,0.0897755610972568,0.0947630922693266,0.0124688279301745,0.1446384039900249,0.0648379052369077,0.0723192019950124,0.0149625935162094,0.0723192019950124,0.1970074812967581,0.0224438902743142,0.2144638403990025,0.6725699313972529,0.7769228085207016,0.7115383683432024,0.7610062461136791,0.8336134666930322,-0.3461538461538463,1.0,0.5,-0.2758620689655172
Haake Beck NA,Low Alcohol Beer,Brauerei Beck & Co.,0.0894736842105263,0.1157894736842105,0.0526315789473684,0.131578947368421,0.1263157894736842,0.0684210526315789,0.0052631578947368,0.0578947368421052,0.1631578947368421,0.0157894736842105,0.1736842105263158,0.3097921862487948,0.4615383372781027,0.4431818120629374,0.4356773913718786,0.4882351753633107,-2.115384615384616,-1.0,-0.75,-0.2720306513409962
Haandbakk,Sour - Flanders Oud Bruin,HaandBryggeriet,0.1101694915254237,0.0847457627118644,0.0367231638418079,0.0112994350282485,0.1214689265536723,0.3757062146892655,0.0,0.1892655367231638,0.0112994350282485,0.019774011299435,0.03954802259887,0.780621908471415,0.7975383476165645,0.7500001346153742,0.8128302877607765,0.7759328259701483,0.9615384615384616,0.0,-0.5,0.3141762452107279
Hacker-Pschorr Dunkel Weisse (Weisse Dark),Wheat Beer - Dunkelweizen,Hacker-Pschorr Bräu GmbH,0.0298507462686567,0.1611940298507462,0.035820895522388,0.0507462686567164,0.1402985074626865,0.0597014925373134,0.0,0.1194029850746268,0.0626865671641791,0.0805970149253731,0.2597014925373134,0.6603222853639357,0.7833914548735832,0.6879370624663796,0.716337789912286,0.7431372934717453,-0.2692307692307693,-1.0,-1.0,0.6551724137931034
Hacker-Pschorr Edelhell,Lager - Helles,Hacker-Pschorr Bräu GmbH,0.121813031161473,0.0991501416430594,0.0084985835694051,0.1359773371104816,0.1048158640226629,0.0509915014164305,0.0084985835694051,0.0481586402266288,0.2096317280453258,0.0283286118980169,0.1841359773371104,0.545817724978763,0.6506258969423353,0.622242067519841,0.6324410665993259,0.718103102880292,-0.1923076923076923,-0.2,-0.5,0.1379310344827586
Hacker-Pschorr Hefe Weisse Naturtrüb,Wheat Beer - Hefeweizen,Hacker-Pschorr Bräu GmbH,0.0295566502463054,0.167487684729064,0.022167487684729,0.0443349753694581,0.0960591133004926,0.125615763546798,0.0049261083743842,0.2192118226600985,0.0295566502463054,0.0665024630541872,0.1945812807881773,0.7014590081036907,0.8191321636656048,0.7273174440525041,0.7495833018553435,0.7789675321381206,-0.1923076923076923,-1.0,-1.0,2.333333333333333
Hacker-Pschorr Hubertus Bock,Bock - Maibock,Hacker-Pschorr Bräu GmbH,0.0571428571428571,0.0923076923076923,0.0593406593406593,0.0923076923076923,0.1274725274725274,0.0703296703296703,0.0065934065934065,0.0813186813186813,0.1384615384615384,0.0241758241758241,0.2505494505494505,0.6111767040025671,0.7499998384615334,0.6730768713017792,0.6698112958348148,0.7042016898072179,0.3076923076923076,0.0,0.15,-0.3026819923371647
Hacker-Pschorr Kristall Weisse,Wheat Beer - Kristallweizen,Hacker-Pschorr Bräu GmbH,0.0431266846361186,0.1078167115902965,0.045822102425876,0.0512129380053908,0.1266846361185983,0.1266846361185983,0.0,0.1752021563342318,0.0727762803234501,0.0889487870619946,0.1617250673854447,0.6789208067304897,0.7734746084146034,0.6611405260661132,0.6811969948073204,0.7411764462283714,-0.1923076923076923,-1.0,-1.0,-0.2452107279693486
Hacker-Pschorr Munchner Kellerbier (Anno 1417),Lager - Kellerbier / Zwickelbier,Hacker-Pschorr Bräu GmbH,0.0455531453362256,0.1193058568329718,0.0043383947939262,0.0780911062906724,0.1149674620390455,0.1366594360086767,0.0,0.1301518438177874,0.123644251626898,0.0412147505422993,0.2060737527114967,0.6242265538042366,0.7471570845279103,0.6839465243118057,0.6899097501818678,0.7674338369349494,-0.1923076923076923,0.0,0.25,-0.0919540229885057
Hacker-Pschorr Münchner Dunkel,Lager - Munich Dunkel,Hacker-Pschorr Bräu GmbH,0.0495049504950495,0.1113861386138613,0.0099009900990099,0.1039603960396039,0.2054455445544554,0.047029702970297,0.0049504950495049,0.0495049504950495,0.1039603960396039,0.0198019801980198,0.2945544554455445,0.6725699313972529,0.7999998707692269,0.7115383683432024,0.7169809975079997,0.759663953850725,-0.3846153846153847,-0.5,-0.5,-0.2758620689655172
Hacker-Pschorr Münchner Gold,Lager - Helles,Hacker-Pschorr Bräu GmbH,0.0785498489425981,0.1148036253776435,0.0181268882175226,0.1027190332326284,0.1450151057401812,0.0332326283987915,0.0060422960725075,0.0302114803625377,0.1782477341389728,0.0362537764350453,0.256797583081571,0.5881543153548965,0.6763111592711124,0.6626966797925631,0.6585547666833786,0.7242646564013795,-0.1923076923076923,-0.2,-0.5,0.318007662835249
Hacker-Pschorr Münchner Hell,Lager - Helles,Hacker-Pschorr Bräu GmbH,0.0996563573883161,0.127147766323024,0.0274914089347079,0.1237113402061855,0.0824742268041237,0.0584192439862542,0.0034364261168384,0.0515463917525773,0.2061855670103092,0.0137457044673539,0.2061855670103092,0.6190835681450615,0.7442306536686354,0.690996600692569,0.6998283547040267,0.7911764979930822,-0.423076923076923,-0.2,-0.5,-0.1877394636015325
Hacker-Pschorr Oktoberfest Märzen,Lager - Märzen / Oktoberfest,Hacker-Pschorr Bräu GmbH,0.06282722513089,0.1073298429319371,0.0157068062827225,0.0785340314136125,0.1570680628272251,0.0261780104712041,0.0078534031413612,0.0497382198952879,0.1099476439790576,0.0235602094240837,0.3612565445026178,0.6442713339645914,0.7368825919040798,0.6857016395614124,0.718162016465058,0.7600136244718705,-0.076923076923077,-0.2,-0.5,2.2758620689655173
Hades Ale,Strong Ale - Belgian Pale,Great Divide Brewing Company,0.0365079365079365,0.0761904761904762,0.0809523809523809,0.0857142857142857,0.1317460317460317,0.1365079365079365,0.0015873015873015,0.1666666666666666,0.1031746031746031,0.0952380952380952,0.0857142857142857,0.612629838828668,0.6412379274227054,0.6232363366741278,0.6420675201560391,0.669578863019187,0.6923076923076923,0.0,0.25,0.9386973180076628
Hakim Stout,Stout - Foreign / Export,Harar Beer Factory,0.009771986970684,0.1693811074918566,0.0358306188925081,0.1009771986970684,0.2052117263843648,0.0684039087947882,0.0,0.0879478827361563,0.0423452768729641,0.013029315960912,0.2671009771986971,0.5205488792783604,0.5010987846491934,0.4807693860946626,0.525606530234455,0.5615844763844211,-0.1923076923076923,1.0,1.75,-0.1685823754789272
Half-E-Weizen,Wheat Beer - Witbier,Rogue Ales,0.0518962075848303,0.0938123752495009,0.0259481037924151,0.0638722554890219,0.0798403193612774,0.1337325349301397,0.0019960079840319,0.1497005988023952,0.1477045908183632,0.0978043912175648,0.1536926147704591,0.5842616215689673,0.6710702052636985,0.6371237971443233,0.6320070665665711,0.674595122314835,-0.4615384615384617,-1.0,-0.75,0.7011494252873564
Hallerndorfer Raiterla Rauchbier,Lager - Rauchbier,Brauerei Gasthof Rittmayer,0.046875,0.1015625,0.046875,0.0625,0.125,0.015625,0.0234375,0.0234375,0.078125,0.265625,0.2109375,0.7851239906199461,0.7038460370414166,0.7644230950443773,0.7688679070843705,0.7088235020069178,-0.3846153846153847,0.0,-0.25,-0.3409961685823754
Halloween Ale,Bitter - English Extra Special / Strong Bitter (ESB),Gritty McDuff's Brewing Company,0.0228215767634854,0.1203319502074688,0.0248962655601659,0.1244813278008298,0.1576763485477178,0.0539419087136929,0.0,0.0663900414937759,0.1618257261410788,0.0580912863070539,0.2095435684647303,0.6438518959942814,0.7721205929883259,0.6801956015234152,0.7052017136001294,0.7154369614528904,0.0,0.0,0.25,0.3371647509578544
Hamm's,Lager - Adjunct,Hamm's Brewing Co.,0.059171597633136,0.1124260355029585,0.0118343195266272,0.1301775147928994,0.1893491124260355,0.0355029585798816,0.0118343195266272,0.0769230769230769,0.165680473372781,0.0177514792899408,0.1893491124260355,0.3087722414576042,0.3934198274898408,0.3982854309011207,0.4167993144754199,0.5322465677408534,-0.5384615384615387,-1.2,-0.85,0.2796934865900383
Hank On Rye,Smoked Beer,Three Floyds Brewing Co. & Brewpub,0.0247191011235955,0.1078651685393258,0.0224719101123595,0.0651685393258427,0.1168539325842696,0.0292134831460674,0.0134831460674157,0.0292134831460674,0.0786516853932584,0.2808988764044944,0.2314606741573033,0.7281159528246886,0.7219777606762388,0.6785713324175897,0.7358490366678518,0.6883552177275498,0.0,0.0,-0.25,-0.1685823754789272
Hans' Pils,Pilsner - German,Real Ale Brewing Company,0.0839160839160839,0.0594405594405594,0.0314685314685314,0.1503496503496503,0.0664335664335664,0.0699300699300699,0.0069930069930069,0.0699300699300699,0.2552447552447552,0.0349650349650349,0.1713286713286713,0.713498654159928,0.7711536237278038,0.7419872890779009,0.7358490366678518,0.773529390449825,-0.2692307692307693,0.5,0.25,-0.3103448275862069
Hansa Export,Lager - European / Dortmunder Export,Dortmunder Actien Brauerei / DAB,0.0948905109489051,0.145985401459854,0.0364963503649635,0.1678832116788321,0.072992700729927,0.0182481751824817,0.0036496350364963,0.0145985401459854,0.2408759124087591,0.0145985401459854,0.1897810218978102,0.4694419097033708,0.6170937420644229,0.5113959991233847,0.5206148694803676,0.5734204774983978,-0.3846153846153847,0.3,-0.3,-0.2528735632183908
Hansa Imported Dortmunder,Lager - European / Dortmunder Export,Hansa Brauerei / Namibia Breweries,0.1268292682926829,0.1512195121951219,0.0146341463414634,0.1365853658536585,0.1024390243902439,0.0195121951219512,0.0146341463414634,0.0292682926829268,0.1560975609756097,0.024390243902439,0.224390243902439,0.4085133874916378,0.5553350017026153,0.5136475758732633,0.4716980733357036,0.5741935834535137,-0.4615384615384617,0.3,-0.3,-0.2375478927203065
Hapa Beer,Lager - Japanese Rice,Great Divide Brewing Company,0.0869565217391304,0.0869565217391304,0.0,0.217391304347826,0.0,0.0,0.0,0.0434782608695652,0.391304347826087,0.0,0.1739130434782608,0.713498654159928,0.4615383372781027,0.865384625739644,0.7358490366678518,0.8705882231141857,-0.3846153846153847,-1.4,-0.85,-0.3524904214559387
Harp Lager,Lager - European Pale,Guinness Ltd.,0.0849673202614379,0.0980392156862745,0.0359477124183006,0.0915032679738562,0.0980392156862745,0.0751633986928104,0.0130718954248366,0.0784313725490196,0.15359477124183,0.022875816993464,0.2483660130718954,0.4450540556414263,0.5884613719526575,0.5356334972589618,0.5423603050837966,0.6124896341166715,-0.3846153846153847,-0.2,-0.5,2.3793103448275863
Harpoon Dark,Lager - Munich Dunkel,Harpoon Brewery,0.0329218106995884,0.1954732510288065,0.022633744855967,0.0987654320987654,0.176954732510288,0.0288065843621399,0.0020576131687242,0.0288065843621399,0.0534979423868312,0.0267489711934156,0.3333333333333333,0.1404959624797837,0.7846152702958544,0.4615385029585766,0.3396225916696295,0.3529411155709285,-0.1923076923076923,-0.5,-0.5,-0.3524904214559387
Harvest,Brown Ale - English,Long Trail Brewing Co.,0.029940119760479,0.092814371257485,0.0209580838323353,0.1047904191616766,0.2574850299401197,0.0059880239520958,0.0,0.0089820359281437,0.1017964071856287,0.0179640718562874,0.3592814371257485,0.5827589220100362,0.6900907135412526,0.5967416079429533,0.6251132547255285,0.6784484873833871,-0.6153846153846153,-0.5,-0.5,0.5210727969348659
Harvest Ale,Bitter - English Extra Special / Strong Bitter (ESB),Southern Tier Brewing Company,0.0493150684931506,0.0712328767123287,0.0301369863013698,0.2027397260273972,0.0575342465753424,0.0630136986301369,0.0,0.0712328767123287,0.2876712328767123,0.0246575342465753,0.1424657534246575,0.6958209481189039,0.7254989761691992,0.6777822170936756,0.7291047342720554,0.7596246126705519,0.2692307692307693,0.0,0.25,1.4444444444444444
Harvest Ale,IPA - American,Founders Brewing Company,0.0421545667447306,0.0889929742388758,0.0210772833723653,0.1756440281030445,0.0749414519906323,0.1030444964871194,0.0,0.1405152224824356,0.2740046838407494,0.0070257611241217,0.072599531615925,0.7821483876420512,0.781259793269532,0.7347638280950901,0.7834667383748481,0.7949379807000454,0.6153846153846153,3.0,1.75,2.2260536398467434
Haywards 5000 Super Premium Beer,Lager - Malt Liquor,Shaw Wallace & Company Ltd.,0.0355731225296442,0.1146245059288537,0.1343873517786561,0.067193675889328,0.1739130434782608,0.0434782608695652,0.0,0.0395256916996047,0.1027667984189723,0.0197628458498023,0.2687747035573122,0.2837466353998197,0.4120878588334725,0.3791210477599194,0.355794970248677,0.3846338009067107,0.3846153846153847,-1.0,-0.25,-0.1685823754789272
Hazelnut Brown Nectar,Brown Ale - American,Rogue Ales,0.014388489208633,0.158273381294964,0.0215827338129496,0.0767386091127098,0.184652278177458,0.0191846522781774,0.0,0.0503597122302158,0.0647482014388489,0.0335731414868105,0.3764988009592326,0.7325151809900627,0.7776810700824945,0.7208176753217173,0.7752196811486554,0.7551668946039429,-0.153846153846154,0.5,0.5,4.46360153256705
